dataset_id,subject_id,language,age_months,KL
Barner_Takasaki_2009,24_BarnerJapanese2,Japanese,35,2
Barner_Takasaki_2009,24_BarnerJapanese1,Japanese,53,2
Barner_Takasaki_2009,41_BarnerJapanese2,Japanese,40,2
Barner_Takasaki_2009,42_BarnerJapanese1,Japanese,40,2
Barner_Takasaki_2009,52_BarnerJapanese2,Japanese,40,2
Barner_Takasaki_2009,56_BarnerJapanese2,Japanese,44,2
Barner_Takasaki_2009,72_BarnerJapanese2,Japanese,36,2
Barner_Takasaki_2009,7_BarnerJapanese1,Japanese,31,3
Barner_Takasaki_2009,21_BarnerJapanese2,Japanese,32,3
Barner_Takasaki_2009,28_BarnerJapanese1,Japanese,55,3
Barner_Takasaki_2009,35_BarnerJapanese1,Japanese,49,3
Barner_Takasaki_2009,44_BarnerJapanese1,Japanese,39,3
Barner_Takasaki_2009,45_BarnerJapanese2,Japanese,38,3
Barner_Takasaki_2009,50_BarnerJapanese2,Japanese,38,3
Barner_Takasaki_2009,51_BarnerJapanese1,Japanese,38,3
Barner_Takasaki_2009,53_BarnerJapanese1,Japanese,44,3
Barner_Takasaki_2009,66_BarnerJapanese2,Japanese,45,3
Barner_Takasaki_2009,70_BarnerJapanese2,Japanese,42,3
Barner_Takasaki_2009,74_BarnerJapanese2,Japanese,37,3
Barner_Takasaki_2009,1_BarnerJapanese2,Japanese,54,CP
Barner_Takasaki_2009,2_BarnerJapanese2,Japanese,56,CP
Barner_Takasaki_2009,3_BarnerJapanese2,Japanese,58,CP
Barner_Takasaki_2009,4_BarnerJapanese2,Japanese,58,CP
Barner_Takasaki_2009,5_BarnerJapanese2,Japanese,50,CP
Barner_Takasaki_2009,6_BarnerJapanese2,Japanese,54,CP
Barner_Takasaki_2009,8_BarnerJapanese1,Japanese,49,CP
Barner_Takasaki_2009,9_BarnerJapanese1,Japanese,55,CP
Barner_Takasaki_2009,10_BarnerJapanese1,Japanese,57,CP
Barner_Takasaki_2009,11_BarnerJapanese1,Japanese,54,CP
Barner_Takasaki_2009,12_BarnerJapanese1,Japanese,57,CP
Barner_Takasaki_2009,13_BarnerJapanese1,Japanese,58,CP
Barner_Takasaki_2009,14_BarnerJapanese1,Japanese,58,CP
Barner_Takasaki_2009,15_BarnerJapanese1,Japanese,58,CP
Barner_Takasaki_2009,16_BarnerJapanese1,Japanese,54,CP
Barner_Takasaki_2009,17_BarnerJapanese1,Japanese,52,CP
Barner_Takasaki_2009,18_BarnerJapanese1,Japanese,49,CP
Barner_Takasaki_2009,19_BarnerJapanese1,Japanese,51,CP
Barner_Takasaki_2009,20_BarnerJapanese1,Japanese,53,CP
Barner_Takasaki_2009,21_BarnerJapanese1,Japanese,53,CP
Barner_Takasaki_2009,22_BarnerJapanese1,Japanese,55,CP
Barner_Takasaki_2009,23_BarnerJapanese1,Japanese,55,CP
Barner_Takasaki_2009,25_BarnerJapanese1,Japanese,54,CP
Barner_Takasaki_2009,26_BarnerJapanese1,Japanese,54,CP
Barner_Takasaki_2009,27_BarnerJapanese1,Japanese,54,CP
Barner_Takasaki_2009,29_BarnerJapanese1,Japanese,53,CP
Barner_Takasaki_2009,31_BarnerJapanese1,Japanese,59,CP
Barner_Takasaki_2009,32_BarnerJapanese1,Japanese,55,CP
Barner_Takasaki_2009,33_BarnerJapanese1,Japanese,55,CP
Barner_Takasaki_2009,34_BarnerJapanese2,Japanese,49,CP
Barner_Takasaki_2009,36_BarnerJapanese2,Japanese,54,CP
Barner_Takasaki_2009,37_BarnerJapanese1,Japanese,58,CP
Barner_Takasaki_2009,48_BarnerJapanese2,Japanese,40,CP
Barner_Takasaki_2009,49_BarnerJapanese1,Japanese,42,CP
Barner_Takasaki_2009,54_BarnerJapanese2,Japanese,44,CP
Barner_Takasaki_2009,55_BarnerJapanese1,Japanese,46,CP
Barner_Takasaki_2009,57_BarnerJapanese1,Japanese,46,CP
Barner_Takasaki_2009,59_BarnerJapanese1,Japanese,46,CP
Barner_Takasaki_2009,60_BarnerJapanese2,Japanese,48,CP
Barner_Takasaki_2009,62_BarnerJapanese2,Japanese,44,CP
Barner_Takasaki_2009,64_BarnerJapanese2,Japanese,46,CP
Barner_Takasaki_2009,65_BarnerJapanese1,Japanese,48,CP
Barner_Takasaki_2009,71_BarnerJapanese1,Japanese,41,CP
Barner_Takasaki_2009,73_BarnerJapanese1,Japanese,40,CP
Barner_Takasaki_2009,77_BarnerJapanese1,Japanese,47,CP
Barner_Takasaki_2009,78_BarnerJapanese2,Japanese,48,CP
Barner_Yang_2009,4,English,36,2
Barner_Yang_2009,5,English,35,2
Barner_Yang_2009,6,English,33,2
Barner_Yang_2009,7,English,35,0
Barner_Yang_2009,8,English,33,0
Barner_Yang_2009,9,English,33,3
Barner_Yang_2009,10,English,34,2
Barner_Yang_2009,10,English,30,2
Barner_Yang_2009,11,English,35,2
Barner_Yang_2009,12,English,40,2
Barner_Yang_2009,13,English,38,2
Barner_Yang_2009,14,English,34,2
Barner_Yang_2009,15*,English,31,0
Barner_Yang_2009,19,English,34,1
Barner_Yang_2009,20,English,34,3
Barner_Yang_2009,21,English,37,CP
Barner_Yang_2009,22,English,37,1
Barner_Yang_2009,23,English,34,CP
Barner_Yang_2009,26,English,28,1
Barner_Yang_2009,28,English,28,1
Barner_Yang_2009,29,English,30,2
Barner_Yang_2009,31,English,29,0
Barner_Yang_2009,1,English,67,CP
Barner_Yang_2009,3,English,55,CP
Barner_Yang_2009,4,English,60,1
Barner_Yang_2009,5,English,59,CP
Barner_Yang_2009,6,English,67,CP
Barner_Yang_2009,7,English,66,CP
Barner_Yang_2009,8,English,56,0
Barner_Yang_2009,9,English,44,0
Barner_Yang_2009,10,English,41,3
Barner_Yang_2009,11,English,39,2
Barner_Yang_2009,12,English,41,3
Barner_Yang_2009,13,English,39,2
Barner_Yang_2009,14,English,41,CP
Barner_Yang_2009,15,English,52,1
Barner_Yang_2009,16,English,40,2
Barner_Yang_2009,18,English,38,2
Barner_Yang_2009,19,English,52,CP
Barner_Yang_2009,20,English,41,2
Barner_Yang_2009,21,English,46,1
Barner_Yang_2009,22,English,53,CP
Barner_Yang_2009,23,English,42,CP
Barner_Yang_2009,24,English,52,CP
Barner_Yang_2009,25,English,53,CP
Barner_Yang_2009,26,English,45,2
Barner_Yang_2009,27,English,62,CP
Barner_Yang_2009,28,English,64,CP
Barner_Yang_2009,29,English,66,CP
Barner_Yang_2009,30,English,60,CP
Barner_Yang_2009,31,English,67,CP
Barner_Yang_2009,32,English,60,CP
Barner_Yang_2009,33,English,64,CP
Barner_Yang_2009,34,English,53,CP
Barner_Yang_2009,35,English,49,CP
Barner_Yang_2009,36,English,54,CP
Barner_Yang_2009,37,English,52,CP
Barner_Yang_2009,1,English,30,1
Barner_Yang_2009,5,English,31,1
Barner_Yang_2009,14,English,30,1
Barner_Yang_2009,18,English,30,0
Barner_Yang_2009,22,English,32,2
Barner_Yang_2009,24,English,35,0
Barner_Yang_2009,28,English,27,3
Barner_Yang_2009,34,English,27,1
Barner_Yang_2009,3,English,25,1
Barner_Yang_2009,9,English,30,1
Barner_Yang_2009,12,English,25,0
Barner_Yang_2009,20,English,33,0
Barner_Yang_2009,21,English,30,1
Barner_Yang_2009,25,English,24,2
Barner_Yang_2009,29,English,30,0
Barner_Yang_2009,33,English,29,2
Barner_Yang_2009,2,English,28,0
Barner_Yang_2009,6,English,27,0
Barner_Yang_2009,10,English,29,1
Barner_Yang_2009,23,English,27,2
Barner_Yang_2009,26,English,33,0
Barner_Yang_2009,30,English,25,3
Barner_Yang_2009,4,English,27,0
Barner_Yang_2009,11,English,27,2
Barner_Yang_2009,13,English,29,1
Barner_Yang_2009,17,English,28,1
Barner_Yang_2009,27,English,32,1
Barner_Yang_2009,32,English,30,1
Barner_Yang_2009,1,English,28,1
Barner_Yang_2009,2,English,29,1
Barner_Yang_2009,3,English,29,4
Barner_Yang_2009,4,English,29,0
Barner_Yang_2009,5,English,35,1
Barner_Yang_2009,6,English,NA,2
Barner_Yang_2009,7,English,29,2
Barner_Yang_2009,8,English,30,2
Barner_Yang_2009,9,English,32,1
Barner_Yang_2009,10,English,28,2
Barner_Yang_2009,11,English,35,1
Barner_Yang_2009,13,English,34,0
Barner_Yang_2009,14,English,27,0
Barner_Yang_2009,15,English,23,2
Barner_Yang_2009,16,English,32,1
Marchand2019,081418-NA,Français,NA,0
MarchandUnderRev,121619-A2,English,NA,CP
MarchandUnderRev,121619-A2,English,NA,3
Marusic_Barner_2016,_-T-13032015,Slovenian_dual,52,2
Marusic_Barner_2016,02042015-_A-_,Slovenian_dual,39,2
Marusic_Barner_2016,02042015-A-V,Slovenian_dual,46,CP
Marusic_Barner_2016,02042015-AL-V,Slovenian_dual,43,2
Marusic_Barner_2016,02042015-AN-_,Slovenian_dual,37,1
Marusic_Barner_2016,02042015-B-V,Slovenian_dual,41,CP
Marusic_Barner_2016,02042015-G-V,Slovenian_dual,54,CP
Marusic_Barner_2016,02042015-LIJA-_,Slovenian_dual,38,1
Marusic_Barner_2016,02042015-M-V,Slovenian_dual,41,2
Marusic_Barner_2016,02042015-MAT-_,Slovenian_dual,29,1
Marusic_Barner_2016,02042015-MI-_,Slovenian_dual,33,1
Marusic_Barner_2016,02042015-N-V,Slovenian_dual,36,2
Marusic_Barner_2016,02042015-NEJ-_,Slovenian_dual,40,2
Marusic_Barner_2016,02042015-T-V,Slovenian_dual,51,3
Marusic_Barner_2016,02042015-Tad-_,Slovenian_dual,34,0
Marusic_Barner_2016,02042015-TIN-_,Slovenian_dual,31,2
Marusic_Barner_2016,02042015-TJ-V,Slovenian_dual,51,2
Marusic_Barner_2016,02042015-ULA-_,Slovenian_dual,38,2
Marusic_Barner_2016,02042015-Val-_,Slovenian_dual,32,1
Marusic_Barner_2016,05032015-_-T,Slovenian_dual,55,CP
Marusic_Barner_2016,05032015-_-T,Slovenian_dual,58,2
Marusic_Barner_2016,05032015-A-T,Slovenian_dual,60,CP
Marusic_Barner_2016,05032015-A-V,Slovenian_dual,59,3
Marusic_Barner_2016,05032015-AK-T,Slovenian_dual,57,CP
Marusic_Barner_2016,05032015-AM-V,Slovenian_dual,45,2
Marusic_Barner_2016,05032015-Do-T,Slovenian_dual,44,CP
Marusic_Barner_2016,05032015-E-T,Slovenian_dual,41,2
Marusic_Barner_2016,05032015-F-V,Slovenian_dual,40,2
Marusic_Barner_2016,05032015-J-V,Slovenian_dual,26,0
Marusic_Barner_2016,05032015-JJ-V,Slovenian_dual,25,0
Marusic_Barner_2016,05032015-K-T,Slovenian_dual,59,CP
Marusic_Barner_2016,05032015-Ka-T,Slovenian_dual,41,0
Marusic_Barner_2016,05032015-L-T,Slovenian_dual,42,CP
Marusic_Barner_2016,05032015-L-V,Slovenian_dual,28,1
Marusic_Barner_2016,05032015-La-T,Slovenian_dual,52,CP
Marusic_Barner_2016,05032015-LA-V,Slovenian_dual,40,2
Marusic_Barner_2016,05032015-M-T,Slovenian_dual,54,CP
Marusic_Barner_2016,05032015-Ma-T,Slovenian_dual,59,2
Marusic_Barner_2016,05032015-MaP-T,Slovenian_dual,54,CP
Marusic_Barner_2016,05032015-N-T,Slovenian_dual,57,CP
Marusic_Barner_2016,05032015-Ne-T,Slovenian_dual,54,CP
Marusic_Barner_2016,05032015-NE-V,Slovenian_dual,32,0
Marusic_Barner_2016,05032015-NL-V,Slovenian_dual,50,CP
Marusic_Barner_2016,05032015-R-V,Slovenian_dual,50,2
Marusic_Barner_2016,05032015-RO-V,Slovenian_dual,56,CP
Marusic_Barner_2016,05032015-T-T,Slovenian_dual,60,CP
Marusic_Barner_2016,05032015-T-V,Slovenian_dual,53,CP
Marusic_Barner_2016,05032015-Ti-T,Slovenian_dual,46,2
Marusic_Barner_2016,05032015-U-T,Slovenian_dual,54,CP
Marusic_Barner_2016,05032015-V-V,Slovenian_dual,58,CP
Marusic_Barner_2016,05032015-VI-V,Slovenian_dual,28,1
Marusic_Barner_2016,13022015-Ti-V,Slovenian_dual,52,2
Marusic_Barner_2016,13032015-K-_,Slovenian_dual,37,1
Marusic_Barner_2016,16042015-_-_,Slovenian_dual,30,1
Marusic_Barner_2016,16042015-G-V,Slovenian_dual,32,2
Marusic_Barner_2016,16042015-J-V,Slovenian_dual,30,1
Marusic_Barner_2016,16042015-KA-V,Slovenian_dual,34,1
Marusic_Barner_2016,16042015-M-V,Slovenian_dual,27,0
Marusic_Barner_2016,16042015-T-_,Slovenian_dual,35,1
Marusic_Barner_2016,A-_-13032015,Slovenian_dual,37,2
Marusic_Barner_2016,A-V-13022015,Slovenian_dual,44,CP
Marusic_Barner_2016,B-V-13022015,Slovenian_dual,38,2
Marusic_Barner_2016,E-_-13032015,Slovenian_dual,36,0
Marusic_Barner_2016,EL-T-13032015,Slovenian_dual,51,CP
Marusic_Barner_2016,EM-T-13032015,Slovenian_dual,32,0
Marusic_Barner_2016,ER-T-13032015,Slovenian_dual,51,CP
Marusic_Barner_2016,G-_-13032015,Slovenian_dual,45,2
Marusic_Barner_2016,J-T-13032015,Slovenian_dual,37,2
Marusic_Barner_2016,L-T-13032015,Slovenian_dual,58,CP
Marusic_Barner_2016,L-V-13022015,Slovenian_dual,44,2
Marusic_Barner_2016,M-_-13032015,Slovenian_dual,33,1
Marusic_Barner_2016,M-V-13022015,Slovenian_dual,50,CP
Marusic_Barner_2016,MA-_-13032015,Slovenian_dual,28,0
Marusic_Barner_2016,MO-_-13032015,Slovenian_dual,28,0
Marusic_Barner_2016,NE-_-13032015,Slovenian_dual,37,2
Marusic_Barner_2016,NI-_-13032015,Slovenian_dual,34,1
Marusic_Barner_2016,P-T-13032015,Slovenian_dual,35,2
Marusic_Barner_2016,S-V-13022015,Slovenian_dual,39,2
Marusic_Barner_2016,T-V-13022015,Slovenian_dual,41,2
Marusic_Barner_2016,TA-V-13022015,Slovenian_dual,59,3
Marusic_Barner_2016,TB-V-13022015,Slovenian_dual,44,2
Marusic_Barner_2016,060412-A-V,Slovenian_dual,26,1
Marusic_Barner_2016,060412-B-V,Slovenian_dual,36,1
Marusic_Barner_2016,060412-N-V,Slovenian_dual,30,2
Marusic_Barner_2016,070612-C-V,Slovenian_dual,35,2
Marusic_Barner_2016,070612-E-V,Slovenian_dual,35,2
Marusic_Barner_2016,070612-J-V,Slovenian_dual,36,3
Marusic_Barner_2016,080712-IA-V,Slovenian_dual,49,CP
Marusic_Barner_2016,080712-J-V,Slovenian_dual,41,2
Marusic_Barner_2016,090112-N-V,Slovenian_dual,38,2
Marusic_Barner_2016,090112-U-V,Slovenian_dual,36,2
Marusic_Barner_2016,090112-Z-V,Slovenian_dual,38,2
Marusic_Barner_2016,110612-D-V,Slovenian_dual,53,2
Marusic_Barner_2016,110612-L-V,Slovenian_dual,48,2
Marusic_Barner_2016,110612-M-V,Slovenian_dual,48,3
Marusic_Barner_2016,110612-MP-V,Slovenian_dual,54,3
Marusic_Barner_2016,110612-N-V,Slovenian_dual,48,CP
Marusic_Barner_2016,110612-P-V,Slovenian_dual,52,CP
Marusic_Barner_2016,110612-V-V,Slovenian_dual,47,2
Marusic_Barner_2016,120612-?-V,Slovenian_dual,48,2
Marusic_Barner_2016,120612-Z-V,Slovenian_dual,39,4
Marusic_Barner_2016,140212-M1-V,Slovenian_dual,40,CP
Marusic_Barner_2016,140212-V-V,Slovenian_dual,33,1
Marusic_Barner_2016,140612-M-V,Slovenian_dual,36,2
Marusic_Barner_2016,140612-V-V,Slovenian_dual,30,0
Marusic_Barner_2016,140612-Z-V,Slovenian_dual,35,2
Marusic_Barner_2016,160112-J-V,Slovenian_dual,29,0
Marusic_Barner_2016,160112-K-V,Slovenian_dual,51,2
Marusic_Barner_2016,160112-M-V,Slovenian_dual,50,2
Marusic_Barner_2016,160112-M1-V,Slovenian_dual,50,CP
Marusic_Barner_2016,160112-S-V,Slovenian_dual,30,0
Marusic_Barner_2016,160112-S1-V,Slovenian_dual,49,CP
Marusic_Barner_2016,160112-T-V,Slovenian_dual,52,2
Marusic_Barner_2016,160112-Z-V,Slovenian_dual,33,1
Marusic_Barner_2016,170112-B-V,Slovenian_dual,28,2
Marusic_Barner_2016,170112-B1-V,Slovenian_dual,58,CP
Marusic_Barner_2016,170112-K1-V,Slovenian_dual,39,2
Marusic_Barner_2016,170112-L-V,Slovenian_dual,52,2
Marusic_Barner_2016,170112-M2-V,Slovenian_dual,41,2
Marusic_Barner_2016,170112-N-V,Slovenian_dual,30,2
Marusic_Barner_2016,170112-N1-V,Slovenian_dual,36,4
Marusic_Barner_2016,180112-Ii-V,Slovenian_dual,48,2
Marusic_Barner_2016,180112-J-V,Slovenian_dual,45,CP
Marusic_Barner_2016,180112-L-V,Slovenian_dual,45,4
Marusic_Barner_2016,180112-T-V,Slovenian_dual,41,2
Marusic_Barner_2016,200112-A-V,Slovenian_dual,40,0
Marusic_Barner_2016,200112-E-V,Slovenian_dual,42,CP
Marusic_Barner_2016,200112-L-V,Slovenian_dual,41,2
Marusic_Barner_2016,200112-L1-V,Slovenian_dual,45,2
Marusic_Barner_2016,200112-M-V,Slovenian_dual,44,2
Marusic_Barner_2016,200112-N-V,Slovenian_dual,37,2
Marusic_Barner_2016,200112-P-V,Slovenian_dual,48,CP
Marusic_Barner_2016,200112-V-V,Slovenian_dual,37,3
Marusic_Barner_2016,220312-B-V,Slovenian_dual,30,2
Marusic_Barner_2016,220312-M-V,Slovenian_dual,33,0
Marusic_Barner_2016,220312-T-V,Slovenian_dual,32,1
Marusic_Barner_2016,220512-I-V,Slovenian_dual,29,2
Marusic_Barner_2016,220512-K-V,Slovenian_dual,32,2
Marusic_Barner_2016,220512-M-V,Slovenian_dual,32,2
Marusic_Barner_2016,220512-P-V,Slovenian_dual,31,1
Marusic_Barner_2016,220512-T-V,Slovenian_dual,28,1
Marusic_Barner_2016,220512-V-V,Slovenian_dual,26,0
Marusic_Barner_2016,260612-AV,Slovenian_dual,44,CP
Marusic_Barner_2016,260612-J-V,Slovenian_dual,29,1
Marusic_Barner_2016,260612-N-V,Slovenian_dual,26,0
Marusic_Barner_2016,260612-T-V,Slovenian_dual,44,CP
Marusic_Barner_2016,280212-G-V,Slovenian_dual,29,1
Marusic_Barner_2016,280612-J-V,Slovenian_dual,27,2
Marusic_Barner_2016,280612-S-V,Slovenian_dual,36,2
Marusic_Barner_2016,03042014-_-T,Slovenian_nonDual,40,2
Marusic_Barner_2016,03042014-_A-T,Slovenian_nonDual,40,1
Marusic_Barner_2016,03042014-A-L,Slovenian_nonDual,33,1
Marusic_Barner_2016,03042014-A-T,Slovenian_nonDual,40,2
Marusic_Barner_2016,03042014-AN-L,Slovenian_nonDual,28,0
Marusic_Barner_2016,03042014-E-L,Slovenian_nonDual,28,1
Marusic_Barner_2016,03042014-I-L,Slovenian_nonDual,34,2
Marusic_Barner_2016,03042014-J-T,Slovenian_nonDual,43,2
Marusic_Barner_2016,03042014-K-T,Slovenian_nonDual,48,2
Marusic_Barner_2016,03042014-N-L,Slovenian_nonDual,28,0
Marusic_Barner_2016,03042014-NI-L,Slovenian_nonDual,34,0
Marusic_Barner_2016,03042014-NIVES-L,Slovenian_nonDual,36,1
Marusic_Barner_2016,03042014-T-L,Slovenian_nonDual,37,1
Marusic_Barner_2016,03042014-T-T,Slovenian_nonDual,43,1
Marusic_Barner_2016,03042014-TA-L,Slovenian_nonDual,30,1
Marusic_Barner_2016,03042014-TI-L,Slovenian_nonDual,34,1
Marusic_Barner_2016,03042014-Z-L,Slovenian_nonDual,33,2
Marusic_Barner_2016,03042014-Z-T,Slovenian_nonDual,46,0
Marusic_Barner_2016,11042014-_-S,Slovenian_nonDual,47,1
Marusic_Barner_2016,11042014-_-T,Slovenian_nonDual,26,0
Marusic_Barner_2016,11042014-_-T,Slovenian_nonDual,31,1
Marusic_Barner_2016,11042014-B-S,Slovenian_nonDual,51,CP
Marusic_Barner_2016,11042014-D-S,Slovenian_nonDual,58,CP
Marusic_Barner_2016,11042014-D-T,Slovenian_nonDual,27,1
Marusic_Barner_2016,11042014-IV-S,Slovenian_nonDual,54,2
Marusic_Barner_2016,11042014-JA-S,Slovenian_nonDual,58,CP
Marusic_Barner_2016,11042014-M-S,Slovenian_nonDual,59,CP
Marusic_Barner_2016,11042014-M-T,Slovenian_nonDual,35,1
Marusic_Barner_2016,11042014-MA-T,Slovenian_nonDual,34,2
Marusic_Barner_2016,11042014-P-S,Slovenian_nonDual,56,CP
Marusic_Barner_2016,11042014-T-S,Slovenian_nonDual,59,CP
Marusic_Barner_2016,11042014-T-T,Slovenian_nonDual,30,1
Marusic_Barner_2016,11042014-TI-S,Slovenian_nonDual,51,CP
Marusic_Barner_2016,11042014-V-S,Slovenian_nonDual,50,3
Marusic_Barner_2016,16052014-_-R,Slovenian_nonDual,29,0
Marusic_Barner_2016,16052014-E-R,Slovenian_nonDual,48,CP
Marusic_Barner_2016,16052014-F-S,Slovenian_nonDual,58,CP
Marusic_Barner_2016,16052014-K-S,Slovenian_nonDual,58,3
Marusic_Barner_2016,16052014-L-S,Slovenian_nonDual,59,CP
Marusic_Barner_2016,16052014-M-S,Slovenian_nonDual,37,1
Marusic_Barner_2016,16052014-MS-R,Slovenian_nonDual,35,2
Marusic_Barner_2016,16052014-N-R,Slovenian_nonDual,37,1
Marusic_Barner_2016,16052014-N-S,Slovenian_nonDual,29,1
Marusic_Barner_2016,16052014-SB-R,Slovenian_nonDual,25,0
Marusic_Barner_2016,16052014-T-R,Slovenian_nonDual,27,0
Marusic_Barner_2016,16052014-T-S,Slovenian_nonDual,38,2
Marusic_Barner_2016,16052014-V-R,Slovenian_nonDual,46,CP
Marusic_Barner_2016,18042014-_-S,Slovenian_nonDual,49,1
Marusic_Barner_2016,18042014-A-S,Slovenian_nonDual,46,4
Marusic_Barner_2016,18042014-AN-L,Slovenian_nonDual,54,CP
Marusic_Barner_2016,18042014-AZ-L,Slovenian_nonDual,47,CP
Marusic_Barner_2016,18042014-B-L,Slovenian_nonDual,51,CP
Marusic_Barner_2016,18042014-F-S,Slovenian_nonDual,46,2
Marusic_Barner_2016,18042014-I-S,Slovenian_nonDual,49,CP
Marusic_Barner_2016,18042014-L-S,Slovenian_nonDual,37,2
Marusic_Barner_2016,18042014-LA-S,Slovenian_nonDual,42,1
Marusic_Barner_2016,18042014-M-L,Slovenian_nonDual,50,2
Marusic_Barner_2016,18042014-N-L,Slovenian_nonDual,49,CP
Marusic_Barner_2016,18042014-N-S,Slovenian_nonDual,42,2
Marusic_Barner_2016,18042014-P-L,Slovenian_nonDual,52,2
Marusic_Barner_2016,18042014-P-S,Slovenian_nonDual,44,2
Marusic_Barner_2016,18042014-PI-S,Slovenian_nonDual,46,CP
Marusic_Barner_2016,18042014-ROK-L,Slovenian_nonDual,50,CP
Marusic_Barner_2016,18042014-T-L,Slovenian_nonDual,60,CP
Marusic_Barner_2016,18042014-TE-L,Slovenian_nonDual,53,CP
Marusic_Barner_2016,18042014-V-S,Slovenian_nonDual,37,2
Marusic_Barner_2016,25042014-A-S,Slovenian_nonDual,48,CP
Marusic_Barner_2016,25042014-AJ-S,Slovenian_nonDual,39,4
Marusic_Barner_2016,25042014-H-L,Slovenian_nonDual,40,2
Marusic_Barner_2016,25042014-J-S,Slovenian_nonDual,42,2
Marusic_Barner_2016,25042014-K-L,Slovenian_nonDual,41,2
Marusic_Barner_2016,25042014-M-S,Slovenian_nonDual,26,0
Marusic_Barner_2016,25042014-P-L,Slovenian_nonDual,38,1
Marusic_Barner_2016,25042014-P-S,Slovenian_nonDual,39,2
Marusic_Barner_2016,25042014-T-S,Slovenian_nonDual,39,2
Marusic_Barner_2016,25042014-TJ-S,Slovenian_nonDual,49,CP
Marusic_Barner_2016,03062015-A-V,Slovenian_nonDual,32,2
Marusic_Barner_2016,03062015-D-V,Slovenian_nonDual,25,0
Marusic_Barner_2016,03062015-I-V,Slovenian_nonDual,25,0
Marusic_Barner_2016,03062015-T-V,Slovenian_nonDual,34,0
Marusic_Barner_2016,03062015-TI-V,Slovenian_nonDual,33,0
Marusic_Barner_2016,05062015-E-V,Slovenian_nonDual,27,1
Marusic_Barner_2016,05062015-G-V,Slovenian_nonDual,28,1
Marusic_Barner_2016,05062015-S-V,Slovenian_nonDual,25,2
Marusic_Barner_2016,05062015-_-V,Slovenian_nonDual,31,1
Marusic_Barner_2016,06052015-A-V,Slovenian_nonDual,34,1
Marusic_Barner_2016,06052015-D-V,Slovenian_nonDual,35,1
Marusic_Barner_2016,06052015-M-V,Slovenian_nonDual,35,3
Marusic_Barner_2016,06052015-P-V,Slovenian_nonDual,30,0
Marusic_Barner_2016,06052015-_-V,Slovenian_nonDual,30,0
Marusic_Barner_2016,06052015-Z-V,Slovenian_nonDual,34,0
Marusic_Barner_2016,10122013-_-V,Slovenian_nonDual,30,1
Marusic_Barner_2016,11062015-K-V,Slovenian_nonDual,28,1
Marusic_Barner_2016,11062015-M-V,Slovenian_nonDual,31,1
Marusic_Barner_2016,11062015-V-V,Slovenian_nonDual,29,0
Marusic_Barner_2016,12032013-MA-V,Slovenian_nonDual,31,1
Marusic_Barner_2016,13052015-A-V,Slovenian_nonDual,31,2
Marusic_Barner_2016,13052015-AD-V,Slovenian_nonDual,33,1
Marusic_Barner_2016,13052015-D-V,Slovenian_nonDual,31,0
Marusic_Barner_2016,13052015-E-V,Slovenian_nonDual,30,0
Marusic_Barner_2016,13052015-M-V,Slovenian_nonDual,36,1
Marusic_Barner_2016,19052015-AJ-V,Slovenian_nonDual,30,0
Marusic_Barner_2016,19052015-R-V,Slovenian_nonDual,28,0
Marusic_Barner_2016,19052015-VI-V,Slovenian_nonDual,33,0
Marusic_Barner_2016,19052015-Z-V,Slovenian_nonDual,35,2
Marusic_Barner_2016,20052015-A-V,Slovenian_nonDual,31,1
Marusic_Barner_2016,20052015-E-V,Slovenian_nonDual,25,0
Marusic_Barner_2016,20052015-F-V,Slovenian_nonDual,35,0
Marusic_Barner_2016,20052015-L-V,Slovenian_nonDual,33,0
Marusic_Barner_2016,20052015-S-V,Slovenian_nonDual,36,0
Marusic_Barner_2016,27052015-N-V,Slovenian_nonDual,32,2
Marusic_Barner_2016,27052015-NE-V,Slovenian_nonDual,32,1
Marusic_Barner_2016,27052015-_-V,Slovenian_nonDual,32,0
Marusic_Barner_2016,01072013-_-V,Slovenian_nonDual,41,CP
Marusic_Barner_2016,01072013-L-V,Slovenian_nonDual,30,0
Marusic_Barner_2016,02072013-A-V,Slovenian_nonDual,50,2
Marusic_Barner_2016,02072013-AJ-V,Slovenian_nonDual,33,0
Marusic_Barner_2016,02072013-B-V,Slovenian_nonDual,54,2
Marusic_Barner_2016,02072013-G-V,Slovenian_nonDual,45,3
Marusic_Barner_2016,02072013-I-V,Slovenian_nonDual,50,CP
Marusic_Barner_2016,02072013-J-V,Slovenian_nonDual,48,CP
Marusic_Barner_2016,02072013-L-V,Slovenian_nonDual,39,4
Marusic_Barner_2016,02072013-M-V,Slovenian_nonDual,52,2
Marusic_Barner_2016,02072013-ME-V,Slovenian_nonDual,52,CP
Marusic_Barner_2016,02072013-OL-V,Slovenian_nonDual,41,CP
Marusic_Barner_2016,02072013-U-V,Slovenian_nonDual,36,1
Marusic_Barner_2016,02072013-VI-V,Slovenian_nonDual,38,1
Marusic_Barner_2016,02072013-Z-V,Slovenian_nonDual,50,CP
Marusic_Barner_2016,03012013-E-V,Slovenian_nonDual,44,CP
Marusic_Barner_2016,03012013-J-V,Slovenian_nonDual,44,2
Marusic_Barner_2016,03012013-M-V,Slovenian_nonDual,44,CP
Marusic_Barner_2016,03012013-N-V,Slovenian_nonDual,45,3
Marusic_Barner_2016,03012013-NI-V,Slovenian_nonDual,42,4
Marusic_Barner_2016,03072013-A-V,Slovenian_nonDual,50,CP
